,links
0,/search?sca_esv=594747580&q=site:nl.linkedin.com/in/+Software+Engineering+open+to+work&tbm=isch&source=univ&fir=F0af7wEz7EZk3M%252C4aTl78kGu_F3vM%252C_%253BQ7mLpRFerf51vM%252CJcEWTdcl-1Qe_M%252C_%253B6DxDtxooLGCcwM%252CH2_TSmdakfU7iM%252C_%253BidecgpDDcPD0ZM%252Ch8c6sBSTjSQlwM%252C_%253BDrM9UxGEaQhKbM%252CMSTTP-UJ9MTy1M%252C_%253BQynui5WFnZykuM%252CJcEWTdcl-1Qe_M%252C_%253BA7arSqOIRbZPwM%252CfdosGoz1deqp3M%252C_%253B3gagmIaFI2XafM%252CDWV27UaGZXdZeM%252C_%253B3hqFKM9XZHnxHM%252CbcSkfS4oo4FFEM%252C_%253BVVJbc_62zBQ9gM%252CM-IWpSgVesl2mM%252C_&usg=AI4_-kRIlMNwMKqbGC-vWEmLn3coEL5WVQ&sa=X&ved=2ahUKEwip5Nao7rmDAxXNCRAIHUoFD7gQjJkEegQIGxAC&cshid=1704032391050503
1,https://nl.linkedin.com/in/sergiuwaxmann
2,https://nl.linkedin.com/in/surajitde
6,https://nl.linkedin.com/in/isuert
11,https://nl.linkedin.com/in/huohong17
12,https://nl.linkedin.com/in/amandapeceli
